watchlist_id,user_id,item_type,item_target_id,notes,created_at
388,202,competitor,Prada品牌,监测Prada品牌产品线,2024-01-15 04:08:54
389,886,shop,473,分析473运营策略,2024-01-15 07:15:49
390,775,country,柬埔寨,柬埔寨市场监控,2024-01-15 08:07:54
391,382,country,柬埔寨,监测柬埔寨政策变化,2024-01-15 08:16:03
392,352,country,泰国,监测泰国政策变化,2024-01-16 02:50:25
393,625,category,食品饮料,监测食品饮料竞争格局,2024-01-17 09:00:29
394,625,brand,Gucci,Gucci品牌市场监控,2024-01-17 23:11:10
395,964,brand,L'Oreal,观察L'Oreal品牌影响力,2024-01-18 00:07:01
396,562,shop,90,监测90店铺动态,2024-01-18 04:16:35
397,115,brand,Maybelline,跟踪Maybelline品牌动态,2024-01-18 05:56:03
398,649,category,汽车配件,汽车配件品类市场分析,2024-01-18 07:46:39
399,957,country,马来西亚,马来西亚市场监控,2024-01-18 15:14:25
400,115,country,文莱,分析文莱消费趋势,2024-01-19 17:52:17
401,501,brand,Dior,观察Dior品牌影响力,2024-01-19 19:40:28
402,772,shop,372,跟踪372店铺评级,2024-01-21 09:39:45
403,537,keyword,handbag,监测handbag话题热度,2024-01-22 03:04:53
404,588,competitor,Adidas品牌,竞争对手Adidas品牌监控,2024-01-22 11:21:00
405,801,brand,Samsung,观察Samsung品牌影响力,2024-01-22 16:53:11
406,973,brand,Uniqlo,观察Uniqlo品牌影响力,2024-01-23 07:30:33
407,598,country,泰国,监测泰国政策变化,2024-01-23 08:19:49
408,799,category,食品饮料,分析食品饮料市场规模,2024-01-23 10:26:47
409,942,brand,LG,LG品牌市场监控,2024-01-23 10:28:59
410,933,competitor,Chanel平台,跟踪Chanel平台竞争动态,2024-01-23 11:06:16
411,319,country,新加坡,新加坡市场监控,2024-01-23 19:54:45
412,147,shop,271,271官方店表现,2024-01-24 16:12:07
413,822,keyword,home appliance,分析home appliance竞争情况,2024-01-24 17:58:51
414,219,competitor,Gucci平台,竞争对手Gucci平台监控,2024-01-24 23:02:22
415,52,keyword,sunscreen,跟踪sunscreen搜索趋势,2024-01-25 01:31:15
416,973,shop,473,监测473店铺动态,2024-01-25 01:43:47
417,816,shop,194,监测194店铺动态,2024-01-25 05:52:32
418,40,category,家居生活,监测家居生活竞争格局,2024-01-25 18:22:10
419,855,competitor,L'Oreal店铺,竞争对手L'Oreal店铺监控,2024-01-26 03:36:39
420,721,product,812,分析812促销活动,2024-01-26 05:09:57
421,220,shop,181,分析181运营策略,2024-01-26 20:19:16
422,528,competitor,Honda品牌,跟踪Honda品牌竞争动态,2024-01-27 04:32:15
423,589,product,477,监测477价格趋势,2024-01-27 12:24:48
424,439,country,越南,跟踪越南电商动态,2024-01-27 18:29:12
425,570,product,28,监测28价格趋势,2024-01-28 08:40:24
426,229,competitor,Sony品牌,跟踪Sony品牌竞争动态,2024-01-28 18:25:49
427,442,brand,L'Oreal,分析L'Oreal品牌策略,2024-01-28 19:48:00
428,474,category,电子产品,电子产品品类市场分析,2024-02-01 15:41:48
429,196,competitor,Xiaomi公司,跟踪Xiaomi公司竞争动态,2024-02-01 16:40:57
430,669,keyword,makeup,跟踪makeup搜索趋势,2024-02-02 04:35:18
431,73,category,食品饮料,分析食品饮料市场规模,2024-02-03 17:31:25
432,619,keyword,smart home,分析smart home竞争情况,2024-02-04 07:17:46
433,120,competitor,Toyota平台,监测Toyota平台产品线,2024-02-04 08:03:58
434,487,country,老挝,老挝市场监控,2024-02-04 20:50:05
435,256,country,柬埔寨,柬埔寨市场监控,2024-02-05 05:24:13
436,142,country,泰国,泰国市场监控,2024-02-05 08:27:39
437,918,category,时尚服饰,监测时尚服饰竞争格局,2024-02-05 14:52:17
438,831,competitor,Chanel公司,分析Chanel公司市场策略,2024-02-05 21:03:59
439,283,competitor,Apple平台,跟踪Apple平台竞争动态,2024-02-06 03:20:31
440,660,keyword,sustainable,监测sustainable话题热度,2024-02-06 12:05:55
441,537,brand,Sony,分析Sony品牌策略,2024-02-06 12:36:42
442,651,brand,Maybelline,Maybelline品牌市场监控,2024-02-06 14:59:58
443,412,product,761,观察761市场竞争,2024-02-07 02:31:57
444,87,brand,Shiseido,Shiseido品牌市场监控,2024-02-07 07:20:31
445,772,shop,125,监测125店铺动态,2024-02-09 07:59:13
446,370,product,361,跟踪361销售情况,2024-02-09 19:57:58
447,321,competitor,Honda公司,竞争对手Honda公司监控,2024-02-09 22:27:13
448,97,category,时尚服饰,时尚服饰品类市场分析,2024-02-10 02:40:36
449,975,country,印尼,监测印尼政策变化,2024-02-10 16:17:57
450,427,competitor,Adidas平台,监测Adidas平台产品线,2024-02-11 07:00:24
451,540,shop,163,163官方店表现,2024-02-11 10:17:15
452,381,product,252,监测252价格趋势,2024-02-11 11:52:50
453,738,country,文莱,分析文莱消费趋势,2024-02-11 12:11:49
454,295,shop,419,跟踪419店铺评级,2024-02-12 10:55:58
455,891,shop,465,监测465店铺动态,2024-02-13 16:14:31
456,994,brand,Samsung,分析Samsung品牌策略,2024-02-13 18:49:41
457,318,product,571,监测571价格趋势,2024-02-14 00:53:46
458,115,competitor,Adidas品牌,监测Adidas品牌产品线,2024-02-14 01:55:15
459,961,brand,Apple,跟踪Apple品牌动态,2024-02-14 20:00:19
460,856,shop,114,114官方店表现,2024-02-15 00:11:18
461,414,shop,153,跟踪153店铺评级,2024-02-15 05:47:08
462,948,competitor,Sony平台,监测Sony平台产品线,2024-02-15 11:30:23
463,907,competitor,Honda品牌,监测Honda品牌产品线,2024-02-16 18:32:52
464,555,product,886,观察886市场竞争,2024-02-16 21:50:32
465,199,competitor,Adidas公司,跟踪Adidas公司竞争动态,2024-02-17 00:10:03
466,927,brand,Chanel,分析Chanel品牌策略,2024-02-17 17:31:24
467,336,keyword,home appliance,home appliance关键词市场热度,2024-02-18 14:15:06
468,916,keyword,sports shoes,分析sports shoes竞争情况,2024-02-19 01:29:34
469,715,shop,284,跟踪284店铺评级,2024-02-19 16:24:39
470,444,category,图书文具,监测图书文具竞争格局,2024-02-19 17:46:04
471,663,country,新加坡,监测新加坡政策变化,2024-02-19 21:28:59
472,364,keyword,sustainable,监测sustainable话题热度,2024-02-19 21:53:43
473,142,shop,271,跟踪271店铺评级,2024-02-20 02:27:44
474,724,keyword,sports shoes,跟踪sports shoes搜索趋势,2024-02-20 09:18:43
475,628,keyword,handbag,跟踪handbag搜索趋势,2024-02-20 16:06:10
476,415,category,食品饮料,监测食品饮料竞争格局,2024-02-21 04:09:45
477,358,category,家居生活,家居生活品类市场分析,2024-02-21 16:01:14
478,360,keyword,sunscreen,跟踪sunscreen搜索趋势,2024-02-21 17:27:49
479,270,product,386,分析386促销活动,2024-02-22 10:13:19
480,964,country,缅甸,监测缅甸政策变化,2024-02-23 02:14:25
481,183,shop,203,203官方店表现,2024-02-23 12:52:08
482,64,competitor,LG平台,监测LG平台产品线,2024-02-23 18:26:34
483,292,keyword,healthy food,跟踪healthy food搜索趋势,2024-02-24 21:44:45
484,945,shop,139,监测139店铺动态,2024-02-25 12:53:23
485,180,keyword,sunscreen,分析sunscreen竞争情况,2024-02-26 04:24:18
486,580,shop,5,监测5店铺动态,2024-02-26 08:18:14
487,595,country,菲律宾,分析菲律宾消费趋势,2024-02-26 17:15:44
488,436,product,676,分析676促销活动,2024-02-26 21:48:16
489,523,brand,Xiaomi,跟踪Xiaomi品牌动态,2024-02-27 05:26:46
490,573,category,食品饮料,分析食品饮料市场规模,2024-02-27 07:05:29
491,202,category,家居生活,跟踪家居生活品类趋势,2024-02-27 22:31:21
492,646,country,越南,监测越南政策变化,2024-02-28 18:19:54
493,214,product,195,分析195促销活动,2024-03-02 00:44:13
494,354,keyword,laptop,分析laptop竞争情况,2024-03-02 01:07:00
495,475,country,文莱,文莱市场监控,2024-03-03 08:36:06
496,67,category,母婴用品,跟踪母婴用品品类趋势,2024-03-03 09:34:32
497,663,country,缅甸,跟踪缅甸电商动态,2024-03-03 12:25:28
498,394,keyword,fashion,fashion关键词市场热度,2024-03-04 01:56:27
499,835,competitor,Shiseido平台,竞争对手Shiseido平台监控,2024-03-04 02:49:13
500,198,product,717,分析717促销活动,2024-03-04 06:46:33
501,277,brand,Uniqlo,观察Uniqlo品牌影响力,2024-03-05 00:54:51
502,949,brand,Honda,分析Honda品牌策略,2024-03-05 11:28:03
503,384,brand,Shiseido,Shiseido品牌市场监控,2024-03-05 14:25:54
504,835,keyword,sustainable,监测sustainable话题热度,2024-03-05 15:33:32
505,520,keyword,handbag,handbag关键词市场热度,2024-03-06 04:10:45
506,63,brand,Maybelline,跟踪Maybelline品牌动态,2024-03-06 23:28:31
507,70,country,马来西亚,马来西亚市场监控,2024-03-07 01:14:08
508,486,brand,Apple,分析Apple品牌策略,2024-03-07 06:04:25
509,850,shop,213,监测213店铺动态,2024-03-07 19:27:19
510,838,country,泰国,跟踪泰国电商动态,2024-03-08 13:20:39
511,879,country,泰国,分析泰国消费趋势,2024-03-09 01:02:31
512,34,country,老挝,跟踪老挝电商动态,2024-03-10 02:40:42
513,304,keyword,fashion,监测fashion话题热度,2024-03-10 04:27:51
514,40,country,新加坡,监测新加坡政策变化,2024-03-10 05:57:29
515,498,category,母婴用品,分析母婴用品市场规模,2024-03-10 06:12:54
516,373,keyword,sunscreen,跟踪sunscreen搜索趋势,2024-03-11 06:07:39
517,294,category,玩具游戏,监测玩具游戏竞争格局,2024-03-11 09:19:37
518,159,shop,17,跟踪17店铺评级,2024-03-12 10:50:24
519,909,shop,174,174官方店表现,2024-03-12 23:27:43
520,742,category,美妆护肤,监测美妆护肤竞争格局,2024-03-13 05:05:58
521,598,shop,26,跟踪26店铺评级,2024-03-13 13:17:05
522,177,brand,Sony,Sony品牌市场监控,2024-03-14 03:44:57
523,748,shop,132,监测132店铺动态,2024-03-15 13:10:23
524,783,brand,Nike,跟踪Nike品牌动态,2024-03-15 16:00:03
525,225,brand,Estee Lauder,分析Estee Lauder品牌策略,2024-03-15 20:37:55
526,504,competitor,Toyota公司,跟踪Toyota公司竞争动态,2024-03-16 05:26:53
527,646,keyword,home appliance,监测home appliance话题热度,2024-03-16 12:22:02
528,958,country,印尼,跟踪印尼电商动态,2024-03-17 05:45:20
529,319,category,食品饮料,监测食品饮料竞争格局,2024-03-17 17:16:53
530,582,country,泰国,分析泰国消费趋势,2024-03-18 07:17:33
531,166,brand,Honda,分析Honda品牌策略,2024-03-18 22:24:44
532,258,country,缅甸,缅甸市场监控,2024-03-19 10:09:11
533,268,competitor,L'Oreal平台,监测L'Oreal平台产品线,2024-03-19 12:34:28
534,766,category,汽车配件,跟踪汽车配件品类趋势,2024-03-19 15:11:59
535,640,keyword,laptop,跟踪laptop搜索趋势,2024-03-20 08:49:31
536,199,product,5,分析5促销活动,2024-03-20 12:35:07
537,105,keyword,smartphone,跟踪smartphone搜索趋势,2024-03-20 18:51:20
538,99,country,文莱,文莱市场监控,2024-03-21 20:04:25
539,505,shop,220,跟踪220店铺评级,2024-03-21 22:36:59
540,54,shop,319,分析319运营策略,2024-03-22 02:24:09
541,706,category,电子产品,跟踪电子产品品类趋势,2024-03-23 05:14:30
542,447,keyword,sports shoes,监测sports shoes话题热度,2024-03-23 11:07:53
543,58,country,缅甸,缅甸市场监控,2024-03-23 19:23:24
544,508,country,印尼,印尼市场监控,2024-03-23 23:25:53
545,495,brand,Samsung,Samsung品牌市场监控,2024-03-24 11:18:02
546,106,category,玩具游戏,分析玩具游戏市场规模,2024-03-24 21:33:53
547,165,keyword,jewelry,监测jewelry话题热度,2024-03-25 05:50:33
548,334,category,美妆护肤,跟踪美妆护肤品类趋势,2024-03-25 13:53:39
549,934,product,844,观察844市场竞争,2024-03-25 15:11:15
550,250,country,马来西亚,监测马来西亚政策变化,2024-03-26 02:57:08
551,564,shop,485,监测485店铺动态,2024-03-26 23:17:32
552,757,keyword,skincare,分析skincare竞争情况,2024-03-27 12:15:15
553,378,country,新加坡,跟踪新加坡电商动态,2024-03-27 14:27:19
554,108,keyword,jewelry,监测jewelry话题热度,2024-03-28 16:51:24
555,786,brand,Wardah,分析Wardah品牌策略,2024-03-28 19:40:12
556,358,category,电子产品,监测电子产品竞争格局,2024-04-01 02:51:17
557,163,country,柬埔寨,跟踪柬埔寨电商动态,2024-04-01 07:59:06
558,220,product,207,跟踪207销售情况,2024-04-01 13:29:41
559,493,shop,408,分析408运营策略,2024-04-01 14:28:53
560,628,keyword,jewelry,跟踪jewelry搜索趋势,2024-04-02 00:48:02
561,481,shop,361,分析361运营策略,2024-04-02 00:49:17
562,61,competitor,LV公司,竞争对手LV公司监控,2024-04-02 14:27:53
563,349,category,食品饮料,监测食品饮料竞争格局,2024-04-02 20:48:38
564,804,keyword,organic,分析organic竞争情况,2024-04-03 00:13:57
565,520,country,缅甸,分析缅甸消费趋势,2024-04-03 01:29:05
566,922,country,老挝,分析老挝消费趋势,2024-04-03 16:23:05
567,997,competitor,Shiseido公司,跟踪Shiseido公司竞争动态,2024-04-03 20:39:05
568,472,category,家居生活,监测家居生活竞争格局,2024-04-04 06:27:32
569,460,country,印尼,印尼市场监控,2024-04-04 13:23:30
570,253,category,母婴用品,跟踪母婴用品品类趋势,2024-04-04 13:25:50
571,274,product,754,观察754市场竞争,2024-04-05 00:02:50
572,769,country,菲律宾,分析菲律宾消费趋势,2024-04-05 23:10:56
573,154,shop,365,365官方店表现,2024-04-07 01:52:52
574,699,country,菲律宾,监测菲律宾政策变化,2024-04-07 09:27:39
575,357,product,848,跟踪848销售情况,2024-04-07 10:57:54
576,174,competitor,Nike公司,监测Nike公司产品线,2024-04-07 12:50:25
577,687,shop,330,330官方店表现,2024-04-08 05:11:13
578,226,category,电子产品,跟踪电子产品品类趋势,2024-04-08 12:21:10
579,547,product,7,监测7价格趋势,2024-04-08 14:51:16
580,996,category,家居生活,跟踪家居生活品类趋势,2024-04-09 15:07:42
581,106,keyword,skincare,跟踪skincare搜索趋势,2024-04-10 01:56:52
582,1,country,文莱,监测文莱政策变化,2024-04-10 13:24:06
583,700,product,596,监测596价格趋势,2024-04-11 00:10:46
584,478,shop,102,跟踪102店铺评级,2024-04-11 10:17:48
585,766,shop,140,跟踪140店铺评级,2024-04-12 03:53:44
586,904,country,文莱,分析文莱消费趋势,2024-04-12 07:57:41
587,886,competitor,Toyota平台,监测Toyota平台产品线,2024-04-13 05:58:37
588,307,product,796,监测796价格趋势,2024-04-13 08:01:13
589,658,brand,Xiaomi,分析Xiaomi品牌策略,2024-04-13 16:12:50
590,283,brand,Xiaomi,观察Xiaomi品牌影响力,2024-04-13 19:47:15
591,433,product,842,观察842市场竞争,2024-04-14 22:29:59
592,684,keyword,smart home,分析smart home竞争情况,2024-04-15 00:36:45
593,277,country,越南,监测越南政策变化,2024-04-15 08:59:16
594,94,product,874,监测874价格趋势,2024-04-15 11:45:23
595,864,shop,158,分析158运营策略,2024-04-18 00:01:50
596,76,country,老挝,监测老挝政策变化,2024-04-18 08:28:26
597,250,brand,Maybelline,跟踪Maybelline品牌动态,2024-04-18 15:14:11
598,43,shop,417,分析417运营策略,2024-04-18 16:43:49
599,883,category,母婴用品,分析母婴用品市场规模,2024-04-18 17:44:20
600,991,competitor,Chanel平台,竞争对手Chanel平台监控,2024-04-20 16:44:16
601,511,product,339,观察339市场竞争,2024-04-20 21:59:17
602,517,product,964,跟踪964销售情况,2024-04-21 01:19:59
603,640,product,580,分析580促销活动,2024-04-21 19:51:02
604,652,competitor,Nike公司,竞争对手Nike公司监控,2024-04-22 12:01:52
605,15,category,运动户外,分析运动户外市场规模,2024-04-23 00:34:30
606,850,brand,Toyota,分析Toyota品牌策略,2024-04-23 01:44:56
607,1000,keyword,kitchenware,监测kitchenware话题热度,2024-04-24 06:25:47
608,64,category,电子产品,电子产品品类市场分析,2024-04-24 07:37:29
609,181,brand,Dior,跟踪Dior品牌动态,2024-04-24 09:42:38
610,175,product,998,分析998促销活动,2024-04-24 16:29:59
611,790,shop,338,338官方店表现,2024-04-24 19:12:14
612,127,shop,291,291官方店表现,2024-04-24 23:58:14
613,84,shop,463,监测463店铺动态,2024-04-25 11:55:42
614,466,competitor,Shiseido公司,竞争对手Shiseido公司监控,2024-04-25 19:19:08
615,265,product,831,监测831价格趋势,2024-04-27 03:28:29
616,843,country,越南,越南市场监控,2024-04-27 04:47:21
617,531,keyword,laptop,跟踪laptop搜索趋势,2024-04-27 18:11:52
618,949,country,缅甸,缅甸市场监控,2024-04-27 19:41:39
619,610,shop,472,监测472店铺动态,2024-04-28 05:04:32
620,727,category,电子产品,电子产品品类市场分析,2024-04-28 12:38:48
621,927,keyword,skincare,跟踪skincare搜索趋势,2024-04-28 13:42:24
622,48,product,266,监测266价格趋势,2024-04-28 15:42:13
623,211,shop,102,监测102店铺动态,2024-05-01 06:55:43
624,103,category,时尚服饰,分析时尚服饰市场规模,2024-05-01 11:19:16
625,799,country,老挝,监测老挝政策变化,2024-05-01 23:59:44
626,577,brand,Sony,跟踪Sony品牌动态,2024-05-02 05:02:27
627,313,keyword,pet food,跟踪pet food搜索趋势,2024-05-02 20:40:11
628,835,brand,Prada,跟踪Prada品牌动态,2024-05-02 21:41:55
629,888,category,食品饮料,监测食品饮料竞争格局,2024-05-04 06:54:17
630,87,shop,98,跟踪98店铺评级,2024-05-04 09:16:22
631,469,brand,LG,观察LG品牌影响力,2024-05-04 10:02:10
632,79,category,运动户外,运动户外品类市场分析,2024-05-04 12:10:59
633,937,country,泰国,泰国市场监控,2024-05-04 19:38:30
634,181,keyword,home appliance,跟踪home appliance搜索趋势,2024-05-05 12:38:06
635,243,category,玩具游戏,监测玩具游戏竞争格局,2024-05-05 13:15:07
636,408,shop,274,274官方店表现,2024-05-05 14:04:54
637,969,shop,359,分析359运营策略,2024-05-05 15:35:30
638,577,keyword,skincare,skincare关键词市场热度,2024-05-06 19:14:01
639,235,shop,178,分析178运营策略,2024-05-07 17:42:58
640,832,country,泰国,监测泰国政策变化,2024-05-08 12:53:28
641,937,keyword,smartphone,监测smartphone话题热度,2024-05-08 14:26:31
642,808,country,老挝,监测老挝政策变化,2024-05-08 19:06:56
643,39,brand,Uniqlo,分析Uniqlo品牌策略,2024-05-08 23:54:14
644,250,shop,434,监测434店铺动态,2024-05-10 09:58:49
645,796,category,图书文具,分析图书文具市场规模,2024-05-10 15:47:03
