provider_id,provider_name,service_type,countries_covered,contact_info,user_rating_avg,review_count,is_verified
480,IT服务 Asia Pacific,it_services,"[1, 2, 3, 4, 6, 9, 10]","{""website"": ""https://www.aseanit服务.asia"", ""email"": ""info@aseanit服务.asia"", ""phone"": ""+91948021683"", ""address"": ""Contact for detailed address information""}",4.5,2764,True
481,Worldwide 物流服务,logistics,"[1, 5, 7, 8]","{""website"": ""https://www.southeastasia物流服务.world"", ""email"": ""info@southeastasia物流服务.world"", ""phone"": ""+99450381830"", ""address"": ""Contact for detailed address information""}",4.7,3463,False
482,Brunei Customs Broker,customs_clearance,[10],"{""website"": ""https://www.thaicustomsbroker-bn.com"", ""email"": ""contact@thaicustomsbroker-bn.com"", ""phone"": ""+673298496668"", ""address"": ""Contact for detailed address information""}",4.1,168,False
483,咨询服务 Network,consulting,"[1, 2, 3, 7]","{""website"": ""https://www.worldwide咨询服务.asia"", ""email"": ""info@worldwide咨询服务.asia"", ""phone"": ""+63567666658"", ""address"": ""Contact for detailed address information""}",4.6,3336,True
484,PH 保险服务 Solutions,insurance,[6],"{""website"": ""https://www.philippinesinsurance.com.ph"", ""email"": ""contact@philippinesinsurance.com.ph"", ""phone"": ""+63278354927"", ""address"": ""Contact for detailed address information""}",4.3,844,True
485,Malaysia Legal Partners,legal,[4],"{""website"": ""https://www.legalsolutionsmy.co.my"", ""email"": ""contact@legalsolutionsmy.co.my"", ""phone"": ""+60270979971"", ""address"": ""Contact for detailed address information""}",4.7,980,True
486,支付网关 Network,payment_gateway,"[1, 3, 4, 7, 8, 9, 10]","{""website"": ""https://www.xendit.world"", ""email"": ""info@xendit.world"", ""phone"": ""+48782620009"", ""address"": ""Contact for detailed address information""}",4.9,4546,True
487,ASEAN IT服务,it_services,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","{""website"": ""https://www.globalit服务.com"", ""email"": ""info@globalit服务.com"", ""phone"": ""+59260067162"", ""address"": ""Contact for detailed address information""}",4.6,1718,True
488,Xendit,payment_gateway,"[1, 6]","{""website"": ""https://www.xendit.com"", ""email"": ""contact@xendit.com"", ""phone"": ""+58534550459""}",4.3,6146,True
489,Vietnam Customs Agent,customs_clearance,[3],"{""website"": ""https://www.vietnamcustomsagent.com"", ""email"": ""contact@vietnamcustomsagent.com"", ""phone"": ""+53549002069""}",4.1,1630,True
490,Singapore 咨询服务,consulting,[5],"{""website"": ""https://www.singaporeconsulting.com.sg"", ""email"": ""contact@singaporeconsulting.com.sg"", ""phone"": ""+65222750209"", ""address"": ""Contact for detailed address information""}",4.8,3046,False
491,Malaysia Legal Partners,legal,[4],"{""website"": ""https://www.mybusinesslawyers.co.my"", ""email"": ""contact@mybusinesslawyers.co.my"", ""phone"": ""+60216281868"", ""address"": ""Contact for detailed address information""}",4.5,1402,True
492,ClearFast ID,customs_clearance,[1],"{""website"": ""https://www.clearfastid.com.id"", ""email"": ""contact@clearfastid.com.id"", ""phone"": ""+62243278538"", ""address"": ""Contact for detailed address information""}",4.8,4400,True
493,Indonesia Freight Services,logistics,[1],"{""website"": ""https://www.j&texpress.com.id"", ""email"": ""contact@j&texpress.com.id"", ""phone"": ""+62286849911"", ""address"": ""Contact for detailed address information""}",4.8,4981,False
494,Accountants MY,accounting,[4],"{""website"": ""https://www.mytaxconsultants-my.com"", ""email"": ""contact@mytaxconsultants-my.com"", ""phone"": ""+60236664917"", ""address"": ""Contact for detailed address information""}",4.4,932,True
495,Laos Accounting Services,accounting,[8],"{""website"": ""https://www.laosfinancialadvisors.com.la"", ""email"": ""contact@laosfinancialadvisors.com.la"", ""phone"": ""+856254257735"", ""address"": ""Contact for detailed address information""}",4.5,1454,True
496,Cambodia Financial Advisors,accounting,[7],"{""website"": ""https://www.cambodiafinancialadvisors.com.kh"", ""email"": ""contact@cambodiafinancialadvisors.com.kh"", ""phone"": ""+855286881502"", ""address"": ""Contact for detailed address information""}",4.8,743,True
497,物流服务 Network,logistics,"[1, 2, 4, 5, 6, 7, 8]","{""website"": ""https://www.global物流服务.com"", ""email"": ""info@global物流服务.com"", ""phone"": ""+88422061867"", ""address"": ""Contact for detailed address information""}",4.5,3158,True
498,Indonesia Financial Advisors,accounting,[1],"{""website"": ""https://www.accountantsid-id.com"", ""email"": ""contact@accountantsid-id.com"", ""phone"": ""+62295226421"", ""address"": ""Contact for detailed address information""}",4.6,2357,False
499,咨询服务 Indonesia,consulting,[1],"{""website"": ""https://www.id咨询服务solutions.com.id"", ""email"": ""contact@id咨询服务solutions.com.id"", ""phone"": ""+62232748063"", ""address"": ""Contact for detailed address information""}",4.7,4869,False
500,SG Express Logistics,logistics,[5],"{""website"": ""https://www.sgexpresslogistics.co.sg"", ""email"": ""contact@sgexpresslogistics.co.sg"", ""phone"": ""+65289498200"", ""address"": ""Contact for detailed address information""}",4.8,1806,True
