report_id,report_slug,report_title,report_data,parameters,generated_at,valid_until
34,sg-health-wellness-logistics-report-quarterly-213,季报新加坡物流表现分析,"{
  ""summary"": ""根据最新数据分析，SingaporeHealth & Wellness市场在quarterly期间表现平稳。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""第三方数据"",
  ""average_delivery_time"": 7,
  ""delivery_success_rate"": 87.1,
  ""logistics_cost"": 9.8,
  ""top_providers"": [
    ""DHL"",
    ""FedEx"",
    ""J&T""
  ],
  ""challenges"": [
    ""最后一公里"",
    ""跨境清关"",
    ""成本控制""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""低"",
  ""data_points"": 982460
}","{""country_id"": 5, ""category_id"": 8, ""quarter"": ""Q1"", ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2023-03-01 11:09:39,2023-03-17 11:09:39
337,la-beauty-cosmetics-platform-performance-monthly-503,老挝电商平台表现报告月报,"{
  ""summary"": ""根据最新数据分析，LaosBeauty & Cosmetics市场在monthly期间表现稳定。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""平台API"",
  ""key_metrics"": {
    ""GMV"": 48.6,
    ""客单价"": 2398,
    ""订单量"": 18.4
  },
  ""growth_comparison"": 35.0,
  ""user_engagement"": {
    ""daily_active_users"": 630798,
    ""session_duration"": 13,
    ""retention_rate"": 39.7
  },
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""低"",
  ""data_points"": 516392
}","{""country_id"": 8, ""category_id"": 1, ""month"": ""2026-01"", ""report_type"": ""aggregated"", ""data_freshness"": ""real_time""}",2023-03-02 15:44:53,2023-03-11 15:44:53
99,ph-automotive-consumer-insights-yearly-693,汽车用品消费者洞察报告年报,"{
  ""summary"": ""根据最新数据分析，PhilippinesAutomotive市场在yearly期间表现平稳。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""第三方数据"",
  ""average_order_value"": 974,
  ""purchase_frequency"": 7.3,
  ""top_preferences"": [
    ""便捷性"",
    ""价格敏感"",
    ""品牌忠诚""
  ],
  ""demographics"": {
    ""age_groups"": [
      ""18-25"",
      ""26-35""
    ],
    ""gender_ratio"": {
      ""male"": 58,
      ""female"": 50
    },
    ""urban_rural"": ""乡村增长""
  },
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 449270
}","{""country_id"": 6, ""category_id"": 7, ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2023-03-02 16:29:05,2023-03-09 16:29:05
152,ph-beauty-cosmetics-market-analysis-monthly-263,月报菲律宾美妆护肤市场表现分析,"{
  ""summary"": ""根据最新数据分析，PhilippinesBeauty & Cosmetics市场在monthly期间表现强劲。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""用户调研"",
  ""market_size"": 731164132,
  ""growth_rate"": 11.2,
  ""top_brands"": [
    ""Emina"",
    ""Viva"",
    ""Wardah""
  ],
  ""market_trends"": [
    ""便捷支付"",
    ""移动端优先"",
    ""社交媒体影响""
  ],
  ""consumer_segments"": [
    ""年轻消费者"",
    ""中产阶级"",
    ""城市居民""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 125145
}","{""country_id"": 6, ""category_id"": 1, ""month"": ""2026-01"", ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2023-03-03 04:09:02,2023-03-12 04:09:02
487,bn-fashion-platform-performance-monthly-379,文莱平台市场份额分析,"{
  ""summary"": ""根据最新数据分析，BruneiFashion市场在monthly期间表现稳定。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""第三方数据"",
  ""key_metrics"": {
    ""转化率"": 14.7,
    ""GMV"": 23.6,
    ""用户数"": 7.5
  },
  ""growth_comparison"": 35.1,
  ""user_engagement"": {
    ""daily_active_users"": 635384,
    ""session_duration"": 23,
    ""retention_rate"": 51.0
  },
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 969679
}","{""country_id"": 10, ""category_id"": 2, ""month"": ""2026-01"", ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2023-03-05 16:00:14,2023-04-03 16:00:14
303,mm-health-wellness-trend-forecast-monthly-896,缅甸健康保健月报趋势预测报告,"{
  ""summary"": ""根据最新数据分析，MyanmarHealth & Wellness市场在monthly期间表现稳定。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""第三方数据"",
  ""forecast_period"": ""2027年"",
  ""expected_growth"": 17.7,
  ""key_drivers"": [
    ""技术创新"",
    ""政策支持"",
    ""消费升级""
  ],
  ""emerging_segments"": [
    ""社交电商"",
    ""直播购物"",
    ""跨境电商"",
    ""订阅服务""
  ],
  ""risk_factors"": [
    ""经济波动"",
    ""政策变化"",
    ""竞争加剧""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 297214
}","{""country_id"": 9, ""category_id"": 8, ""month"": ""2026-01"", ""report_type"": ""aggregated"", ""data_freshness"": ""real_time""}",2023-03-08 04:09:03,2023-03-13 04:09:03
355,mm-fashion-trend-forecast-weekly-853,缅甸时尚服饰周报趋势预测报告,"{
  ""summary"": ""根据最新数据分析，MyanmarFashion市场在weekly期间表现稳定。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""用户调研"",
  ""forecast_period"": ""2027年"",
  ""expected_growth"": 8.4,
  ""key_drivers"": [
    ""政策支持"",
    ""技术创新"",
    ""数字化""
  ],
  ""emerging_segments"": [
    ""社交电商"",
    ""直播购物""
  ],
  ""risk_factors"": [
    ""经济波动""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 552641
}","{""country_id"": 9, ""category_id"": 2, ""start_date"": ""2026-01-03"", ""end_date"": ""2026-01-10"", ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2023-03-08 08:47:00,2023-04-09 08:47:00
128,ph-beauty-cosmetics-platform-performance-weekly-490,菲律宾平台市场份额分析,"{
  ""summary"": ""根据最新数据分析，PhilippinesBeauty & Cosmetics市场在weekly期间表现平稳。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""用户调研"",
  ""key_metrics"": {
    ""用户数"": 34.7,
    ""客单价"": 4327,
    ""订单量"": 23.9
  },
  ""growth_comparison"": 34.6,
  ""user_engagement"": {
    ""daily_active_users"": 510270,
    ""session_duration"": 13,
    ""retention_rate"": 46.1
  },
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 224636
}","{""country_id"": 6, ""category_id"": 1, ""start_date"": ""2026-01-03"", ""end_date"": ""2026-01-10"", ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2023-03-09 02:05:50,2023-03-11 02:05:50
463,ph-electronics-competitive-analysis-weekly-376,菲律宾电子产品竞争格局分析,"{
  ""summary"": ""根据最新数据分析，PhilippinesElectronics市场在weekly期间表现平稳。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""用户调研"",
  ""market_share"": {
    ""Lazada"": 37.7,
    ""Amazon"": 23.6,
    ""Tokopedia"": 36.2,
    ""Shopee"": 15.3,
    ""Tiki"": 16.9
  },
  ""competitive_advantage"": [
    ""用户基数"",
    ""品牌合作"",
    ""价格优势""
  ],
  ""key_players"": [
    ""公司C"",
    ""公司B"",
    ""公司A"",
    ""公司D"",
    ""公司E""
  ],
  ""competitive_intensity"": ""高"",
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""低"",
  ""data_points"": 659925
}","{""country_id"": 6, ""category_id"": 3, ""start_date"": ""2026-01-03"", ""end_date"": ""2026-01-10"", ""report_type"": ""aggregated"", ""data_freshness"": ""real_time""}",2023-03-09 04:03:20,2023-03-18 04:03:20
316,sg-beauty-cosmetics-trend-forecast-monthly-524,月报新加坡消费趋势预测,"{
  ""summary"": ""根据最新数据分析，SingaporeBeauty & Cosmetics市场在monthly期间表现良好。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""爬虫数据"",
  ""forecast_period"": ""2027年"",
  ""expected_growth"": 11.7,
  ""key_drivers"": [
    ""技术创新"",
    ""政策支持"",
    ""消费升级""
  ],
  ""emerging_segments"": [
    ""社交电商"",
    ""直播购物""
  ],
  ""risk_factors"": [
    ""经济波动"",
    ""政策变化""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 718668
}","{""country_id"": 5, ""category_id"": 1, ""month"": ""2026-01"", ""report_type"": ""aggregated"", ""data_freshness"": ""real_time""}",2023-03-09 14:06:18,2023-04-09 14:06:18
190,la-automotive-competitive-analysis-daily-374,老挝电商平台竞争分析报告,"{
  ""summary"": ""根据最新数据分析，LaosAutomotive市场在daily期间表现强劲。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""第三方数据"",
  ""market_share"": {
    ""Amazon"": 9.6,
    ""Tiki"": 26.3,
    ""Lazada"": 32.6,
    ""Local Platforms"": 36.9
  },
  ""competitive_advantage"": [
    ""品牌合作"",
    ""用户基数"",
    ""物流网络""
  ],
  ""key_players"": [
    ""公司D"",
    ""公司B"",
    ""公司C""
  ],
  ""competitive_intensity"": ""中"",
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 763020
}","{""country_id"": 8, ""category_id"": 7, ""date"": ""2026-01-09"", ""report_type"": ""aggregated"", ""data_freshness"": ""real_time""}",2023-03-15 16:52:35,2023-04-16 16:52:35
276,sg-food-beverages-trend-forecast-weekly-176,新加坡食品饮料周报趋势预测报告,"{
  ""summary"": ""根据最新数据分析，SingaporeFood & Beverages市场在weekly期间表现平稳。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""爬虫数据"",
  ""forecast_period"": ""2027年"",
  ""expected_growth"": 26.9,
  ""key_drivers"": [
    ""消费升级"",
    ""政策支持"",
    ""技术创新""
  ],
  ""emerging_segments"": [
    ""社交电商"",
    ""直播购物"",
    ""跨境电商""
  ],
  ""risk_factors"": [
    ""经济波动""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 889427
}","{""country_id"": 5, ""category_id"": 5, ""start_date"": ""2026-01-03"", ""end_date"": ""2026-01-10"", ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2023-03-18 11:49:33,2023-04-03 11:49:33
420,id-books-stationery-logistics-report-daily-859,印尼跨境物流效率报告,"{
  ""summary"": ""根据最新数据分析，IndonesiaBooks & Stationery市场在daily期间表现良好。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""用户调研"",
  ""average_delivery_time"": 2,
  ""delivery_success_rate"": 90.1,
  ""logistics_cost"": 6.7,
  ""top_providers"": [
    ""FedEx"",
    ""DHL"",
    ""Local Courier""
  ],
  ""challenges"": [
    ""跨境清关"",
    ""成本控制"",
    ""最后一公里""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 298829
}","{""country_id"": 1, ""category_id"": 10, ""date"": ""2026-01-09"", ""report_type"": ""aggregated"", ""data_freshness"": ""real_time""}",2023-03-24 08:00:23,2023-04-25 08:00:23
216,kh-automotive-trend-forecast-weekly-802,周报柬埔寨消费趋势预测,"{
  ""summary"": ""根据最新数据分析，CambodiaAutomotive市场在weekly期间表现良好。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""平台API"",
  ""forecast_period"": ""2027年"",
  ""expected_growth"": 15.3,
  ""key_drivers"": [
    ""政策支持"",
    ""数字化"",
    ""消费升级""
  ],
  ""emerging_segments"": [
    ""社交电商"",
    ""直播购物""
  ],
  ""risk_factors"": [
    ""经济波动""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 887922
}","{""country_id"": 7, ""category_id"": 7, ""start_date"": ""2026-01-03"", ""end_date"": ""2026-01-10"", ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2023-04-01 15:25:35,2023-05-03 15:25:35
132,kh-food-beverages-competitive-analysis-yearly-947,柬埔寨电商平台竞争分析报告,"{
  ""summary"": ""根据最新数据分析，CambodiaFood & Beverages市场在yearly期间表现良好。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""平台API"",
  ""market_share"": {
    ""Tokopedia"": 13.8,
    ""Shopee"": 7.1,
    ""Amazon"": 9.8,
    ""Lazada"": 12.8,
    ""Tiki"": 9.9
  },
  ""competitive_advantage"": [
    ""价格优势"",
    ""品牌合作"",
    ""用户基数""
  ],
  ""key_players"": [
    ""公司A"",
    ""公司C"",
    ""公司E"",
    ""公司B""
  ],
  ""competitive_intensity"": ""中"",
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 285393
}","{""country_id"": 7, ""category_id"": 5, ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2023-04-03 04:19:23,2023-04-11 04:19:23
393,vn-beauty-cosmetics-trend-forecast-weekly-252,越南美妆护肤市场未来展望,"{
  ""summary"": ""根据最新数据分析，VietnamBeauty & Cosmetics市场在weekly期间表现强劲。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""平台API"",
  ""forecast_period"": ""2027年"",
  ""expected_growth"": 22.5,
  ""key_drivers"": [
    ""技术创新"",
    ""数字化"",
    ""政策支持""
  ],
  ""emerging_segments"": [
    ""社交电商"",
    ""直播购物"",
    ""跨境电商"",
    ""订阅服务""
  ],
  ""risk_factors"": [
    ""经济波动""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""低"",
  ""data_points"": 722865
}","{""country_id"": 3, ""category_id"": 1, ""start_date"": ""2026-01-03"", ""end_date"": ""2026-01-10"", ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2023-04-03 11:54:02,2023-04-16 11:54:02
405,la-sports-outdoors-price-analysis-daily-613,老挝主要品类价格监控报告,"{
  ""summary"": ""根据最新数据分析，LaosSports & Outdoors市场在daily期间表现稳定。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""爬虫数据"",
  ""price_range"": {
    ""low"": 346,
    ""median"": 1765,
    ""high"": 2969
  },
  ""price_trend"": ""上涨"",
  ""discount_frequency"": 8.2,
  ""competitive_pricing"": [
    ""会员优惠"",
    ""差异化""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 116925
}","{""country_id"": 8, ""category_id"": 6, ""date"": ""2026-01-09"", ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2023-04-03 17:41:44,2023-04-09 17:41:44
14,bn-beauty-cosmetics-competitive-analysis-monthly-231,文莱美妆护肤主要玩家分析,"{
  ""summary"": ""根据最新数据分析，BruneiBeauty & Cosmetics市场在monthly期间表现平稳。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""用户调研"",
  ""market_share"": {
    ""Tiki"": 27.5,
    ""Local Platforms"": 6.7,
    ""Shopee"": 8.0,
    ""Lazada"": 36.0
  },
  ""competitive_advantage"": [
    ""用户基数"",
    ""价格优势"",
    ""物流网络""
  ],
  ""key_players"": [
    ""公司A"",
    ""公司D"",
    ""公司C"",
    ""公司E"",
    ""公司B""
  ],
  ""competitive_intensity"": ""低"",
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 122792
}","{""country_id"": 10, ""category_id"": 1, ""month"": ""2026-01"", ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2023-04-07 00:15:51,2023-04-13 00:15:51
364,id-home-living-market-analysis-daily-628,日报印尼家居生活市场表现分析,"{
  ""summary"": ""根据最新数据分析，IndonesiaHome & Living市场在daily期间表现稳定。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""平台API"",
  ""market_size"": 669413133,
  ""growth_rate"": 14.0,
  ""top_brands"": [
    ""Local Furniture Brands"",
    ""IKEA"",
    ""Muji""
  ],
  ""market_trends"": [
    ""可持续发展"",
    ""本地化品牌"",
    ""跨境电商""
  ],
  ""consumer_segments"": [
    ""年轻消费者"",
    ""中产阶级"",
    ""城市居民""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 543985
}","{""country_id"": 1, ""category_id"": 4, ""date"": ""2026-01-09"", ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2023-04-07 17:18:09,2023-05-07 17:18:09
98,bn-sports-outdoors-logistics-report-weekly-122,文莱跨境物流效率报告,"{
  ""summary"": ""根据最新数据分析，BruneiSports & Outdoors市场在weekly期间表现强劲。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""第三方数据"",
  ""average_delivery_time"": 7,
  ""delivery_success_rate"": 95.3,
  ""logistics_cost"": 17.1,
  ""top_providers"": [
    ""Kerry"",
    ""DHL"",
    ""J&T""
  ],
  ""challenges"": [
    ""成本控制"",
    ""最后一公里"",
    ""跨境清关""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 684240
}","{""country_id"": 10, ""category_id"": 6, ""start_date"": ""2026-01-03"", ""end_date"": ""2026-01-10"", ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2023-04-08 16:24:22,2023-05-09 16:24:22
310,la-electronics-price-analysis-monthly-412,老挝主要品类价格监控报告,"{
  ""summary"": ""根据最新数据分析，LaosElectronics市场在monthly期间表现稳定。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""爬虫数据"",
  ""price_range"": {
    ""low"": 306,
    ""median"": 1130,
    ""high"": 8154
  },
  ""price_trend"": ""稳定"",
  ""discount_frequency"": 10.0,
  ""competitive_pricing"": [
    ""捆绑销售"",
    ""会员优惠""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 123793
}","{""country_id"": 8, ""category_id"": 3, ""month"": ""2026-01"", ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2023-04-11 04:55:46,2023-04-16 04:55:46
