indicator_id,country_id,year,quarter,indicator_type,indicator_value,unit,data_source,last_updated
1581,3,2025,1,inflation,2.9,percent,National Bank,2025-06-10
1582,4,2024,,gdp,583400000000.0,USD,ADB,2025-06-25
1583,5,2021,4,retail_sales_growth,4.3,percent,Statista,2022-02-10
1584,9,2022,,gdp_per_capita,958,USD,World Bank,2023-05-21
1585,3,2020,1,export_growth,11.9,percent,UNCTAD,2020-05-23
1586,7,2020,2,unemployment,3.3,percent,ILO,2020-08-03
1587,7,2020,4,import_growth,3.1,percent,World Bank,2021-02-20
1588,9,2020,4,consumer_confidence,63,index,Nielsen,2021-01-24
1589,1,2024,,ecommerce_gmv,59600000000.0,USD,Statista,2025-05-03
1590,5,2022,4,unemployment,6.2,percent,ILO,2023-03-06
1591,3,2021,1,export_growth,-2.8,percent,World Bank,2021-05-10
1592,3,2018,,population,102600000.0,people,National Statistical Office,2019-04-29
1593,5,2011,,internet_penetration,87.0,percent,ITU,2012-06-23
1594,10,2021,,gdp,30100000000.0,USD,IMF,2022-05-06
1595,6,2022,,gdp_growth,7.3,percent,IMF,2023-04-05
1596,6,2013,,ecommerce_gmv,517900000.0,USD,Statista,2014-05-27
1597,7,2013,,ecommerce_gmv,42000000.0,USD,Bain & Company,2014-06-19
1598,1,2019,,gdp_per_capita,3256,USD,World Bank,2020-06-06
1599,10,2023,3,retail_sales_growth,14.9,percent,ASEANstats,2023-10-29
1600,3,2016,,gdp_per_capita,1508,USD,ADB,2017-06-16
1601,5,2018,,gdp_growth,4.9,percent,ADB,2019-04-22
1602,9,2024,4,inflation,5.5,percent,IMF,2025-01-27
1603,4,2023,3,import_growth,-0.1,percent,WTO,2023-10-21
1604,4,2009,,population,27400000.0,people,World Bank,2010-04-20
1605,7,2021,4,unemployment,3.1,percent,National Statistics,2022-03-14
1606,10,2020,,population,454220,people,UN Population Division,2021-04-24
1607,2,2024,1,consumer_confidence,126,index,Nielsen,2024-06-07
1608,8,2017,,population,7200000.0,people,World Bank,2018-06-15
1609,2,2016,,population,72500000.0,people,UN Population Division,2017-06-04
1610,2,2009,,gdp_growth,3.9,percent,IMF,2010-05-08
1611,3,2023,1,consumer_confidence,128,index,Conference Board,2023-04-23
1612,2,2015,,gdp,357200000000.0,USD,National Statistics,2016-06-08
1613,6,2025,3,inflation,6.3,percent,IMF,2025-11-21
1614,9,2016,,ecommerce_gmv,17900000.0,USD,Statista,2017-05-13
1615,7,2021,2,unemployment,9.1,percent,World Bank,2021-07-30
1616,1,2025,4,import_growth,8.3,percent,UNCTAD,2026-02-25
1617,9,2020,3,retail_sales_growth,7.6,percent,ASEANstats,2020-11-30
1618,6,2022,3,unemployment,7.3,percent,ILO,2022-12-08
1619,1,2013,,gdp_per_capita,2886,USD,World Bank,2014-04-03
1620,2,2020,,gdp_growth,2.5,percent,IMF,2021-06-14
1621,6,2017,,population,109700000.0,people,National Statistical Office,2018-04-03
1622,1,2009,,ecommerce_gmv,1500000000.0,USD,Bain & Company,2010-05-24
1623,10,2022,4,unemployment,4.4,percent,ILO,2023-03-15
1624,4,2023,4,import_growth,15.3,percent,UNCTAD,2024-03-11
1625,5,2025,,population,7300000.0,people,National Statistical Office,2026-05-25
1626,7,2024,2,import_growth,11.1,percent,World Bank,2024-08-23
1627,5,2020,1,gdp_growth,5.1,percent,ADB,2020-05-14
1628,10,2023,3,consumer_confidence,113,index,Conference Board,2023-12-13
1629,5,2017,,gdp,252600000000.0,USD,IMF,2018-06-14
1630,7,2019,,gdp,19900000000.0,USD,World Bank,2020-06-18
1631,9,2020,,gdp_per_capita,1244,USD,World Bank,2021-04-16
1632,5,2023,3,fdi_inflow,11300000000.0,USD,UNCTAD,2023-11-16
1633,5,2020,2,fdi_inflow,12200000000.0,USD,World Bank,2020-09-02
1634,7,2020,4,inflation,1.8,percent,IMF,2021-03-11
1635,1,2025,4,inflation,1.8,percent,National Bank,2026-02-28
1636,6,2025,,internet_penetration,77.7,percent,GSMA,2026-04-30
1637,2,2021,4,fdi_inflow,23900000000.0,USD,ASEAN Secretariat,2022-03-14
1638,2,2013,,gdp,349200000000.0,USD,World Bank,2014-06-09
1639,8,2013,,gdp_per_capita,982,USD,IMF,2014-06-29
1640,9,2019,,ecommerce_gmv,52600000.0,USD,Bain & Company,2020-06-20
1641,9,2025,1,retail_sales_growth,7.2,percent,Statista,2025-06-01
1642,7,2015,,gdp,15500000000.0,USD,ADB,2016-04-25
1643,10,2022,3,inflation,1.7,percent,IMF,2022-10-27
1644,4,2020,,internet_penetration,200.2,percent,GSMA,2021-05-18
1645,10,2020,3,inflation,1.2,percent,World Bank,2020-10-31
1646,7,2018,,gdp,13500000000.0,USD,IMF,2019-06-09
1647,5,2016,,gdp_growth,7.1,percent,World Bank,2017-05-01
1648,4,2020,1,consumer_confidence,57,index,Mastercard,2020-05-23
1649,3,2017,,population,104200000.0,people,World Bank,2018-06-07
1650,9,2025,,ecommerce_gmv,317800000.0,USD,Bain & Company,2026-05-20
1651,1,2024,4,consumer_confidence,91,index,Mastercard,2025-01-19
1652,4,2021,,gdp_growth,7.7,percent,ADB,2022-05-30
1653,7,2017,,gdp_growth,5.5,percent,World Bank,2018-04-16
1654,5,2012,,gdp_growth,3.4,percent,IMF,2013-05-12
1655,7,2011,,internet_penetration,1.6,percent,ITU,2012-06-15
1656,8,2023,4,export_growth,15.4,percent,World Bank,2024-02-08
1657,10,2021,3,export_growth,4.6,percent,UNCTAD,2021-12-06
1658,10,2020,2,consumer_confidence,68,index,Conference Board,2020-09-07
1659,6,2022,,ecommerce_gmv,4600000000.0,USD,Bain & Company,2023-06-22
1660,8,2017,,internet_penetration,4.8,percent,Internet World Stats,2018-04-26
1661,6,2015,,internet_penetration,28.5,percent,Internet World Stats,2016-04-09
1662,4,2018,,gdp_growth,4.6,percent,World Bank,2019-04-23
1663,8,2025,3,unemployment,9.9,percent,ILO,2025-10-25
1664,8,2021,,internet_penetration,4.3,percent,GSMA,2022-05-08
1665,8,2024,1,unemployment,5.2,percent,National Statistics,2024-05-20
1666,6,2016,,ecommerce_gmv,745100000.0,USD,Bain & Company,2017-06-14
1667,8,2020,3,inflation,3.6,percent,National Bank,2020-12-12
1668,6,2018,,population,100400000.0,people,National Statistical Office,2019-06-14
1669,10,2013,,internet_penetration,60.1,percent,WeAreSocial,2014-06-15
1670,9,2014,,internet_penetration,1.4,percent,GSMA,2015-04-25
1671,8,2020,2,import_growth,2.5,percent,WTO,2020-07-31
1672,9,2022,2,retail_sales_growth,7.1,percent,Statista,2022-09-03
1673,2,2023,1,fdi_inflow,14300000000.0,USD,UNCTAD,2023-05-29
1674,7,2008,,gdp,10000000000.0,USD,IMF,2009-06-29
1675,1,2024,4,unemployment,3.9,percent,ILO,2025-02-14
1676,8,2011,,ecommerce_gmv,10200000.0,USD,Statista,2012-04-23
1677,8,2024,3,consumer_confidence,130,index,Mastercard,2024-10-21
1678,5,2021,1,fdi_inflow,7800000000.0,USD,UNCTAD,2021-04-15
1679,9,2025,3,retail_sales_growth,3.2,percent,National Statistics,2025-12-14
1680,7,2015,,internet_penetration,2.2,percent,Internet World Stats,2016-06-04
1681,6,2012,,gdp_growth,6.0,percent,World Bank,2013-06-11
1682,9,2023,,gdp_growth,5.3,percent,World Bank,2024-06-27
1683,6,2020,2,import_growth,6.5,percent,World Bank,2020-07-30
1684,8,2022,,internet_penetration,4.0,percent,ITU,2023-06-06
1685,10,2008,,internet_penetration,45.2,percent,WeAreSocial,2009-06-03
1686,5,2024,2,retail_sales_growth,5.5,percent,National Statistics,2024-08-26
1687,7,2025,4,unemployment,7.5,percent,ILO,2026-02-07
1688,7,2021,,gdp_per_capita,1134,USD,IMF,2022-05-30
1689,6,2017,,gdp,300700000000.0,USD,World Bank,2018-04-03
1690,3,2020,2,fdi_inflow,2400000000.0,USD,UNCTAD,2020-08-12
1691,7,2022,4,fdi_inflow,526100000.0,USD,UNCTAD,2023-01-24
1692,8,2021,,ecommerce_gmv,52600000.0,USD,Bain & Company,2022-06-16
1693,3,2025,3,gdp_growth,7.6,percent,IMF,2025-12-07
1694,5,2018,,gdp_per_capita,62510,USD,World Bank,2019-05-13
1695,9,2017,,gdp,47600000000.0,USD,IMF,2018-06-14
1696,9,2022,3,unemployment,4.3,percent,National Statistics,2022-12-09
1697,4,2024,1,inflation,2.8,percent,National Bank,2024-04-27
1698,6,2020,,ecommerce_gmv,1100000000.0,USD,Bain & Company,2021-06-24
1699,7,2021,,population,18300000.0,people,UN Population Division,2022-04-29
1700,3,2008,,ecommerce_gmv,300000000.0,USD,Statista,2009-06-08
1701,9,2023,2,fdi_inflow,2000000000.0,USD,UNCTAD,2023-07-30
1702,9,2008,,population,50000000.0,people,National Statistical Office,2009-04-09
1703,3,2025,3,import_growth,12.9,percent,UNCTAD,2025-12-04
1704,8,2022,2,fdi_inflow,368800000.0,USD,OECD,2022-07-28
1705,1,2012,,gdp_per_capita,2651,USD,IMF,2013-05-27
1706,10,2024,3,retail_sales_growth,11.6,percent,Euromonitor,2024-12-02
1707,5,2020,2,import_growth,10.0,percent,WTO,2020-07-30
1708,1,2016,,gdp,719500000000.0,USD,National Statistics,2017-04-30
1709,8,2022,3,import_growth,20.2,percent,UNCTAD,2022-11-07
1710,7,2024,4,retail_sales_growth,4.3,percent,Statista,2025-03-13
1711,1,2024,3,gdp_growth,6.9,percent,ADB,2024-12-07
1712,2,2023,3,consumer_confidence,92,index,Conference Board,2023-11-24
1713,1,2017,,internet_penetration,16.3,percent,GSMA,2018-04-10
1714,2,2022,,gdp_per_capita,8289,USD,IMF,2023-06-13
1715,5,2023,,gdp_growth,5.9,percent,ADB,2024-05-02
1716,5,2022,1,fdi_inflow,8300000000.0,USD,OECD,2022-06-13
1717,6,2011,,ecommerce_gmv,483400000.0,USD,e-Conomy SEA,2012-06-20
1718,10,2016,,internet_penetration,131.4,percent,ITU,2017-06-21
1719,1,2020,1,retail_sales_growth,9.4,percent,ASEANstats,2020-05-23
1720,1,2022,4,retail_sales_growth,5.3,percent,Euromonitor,2023-02-25
1721,1,2020,,gdp,767200000000.0,USD,IMF,2021-05-25
1722,9,2020,1,fdi_inflow,3100000000.0,USD,World Bank,2020-05-03
1723,5,2021,4,export_growth,7.9,percent,WTO,2022-01-18
1724,4,2024,2,unemployment,2.5,percent,World Bank,2024-08-27
1725,5,2018,,population,5800000.0,people,National Statistical Office,2019-05-23
1726,4,2013,,population,28900000.0,people,UN Population Division,2014-04-25
1727,1,2025,1,gdp_growth,4.1,percent,World Bank,2025-04-28
1728,6,2009,,gdp_per_capita,1996,USD,IMF,2010-04-12
1729,1,2017,,gdp_per_capita,2988,USD,IMF,2018-06-26
1730,10,2024,4,import_growth,5.4,percent,World Bank,2025-02-12
1731,3,2020,3,retail_sales_growth,10.9,percent,Statista,2020-11-09
1732,8,2016,,gdp_growth,6.3,percent,World Bank,2017-05-01
1733,4,2024,1,unemployment,4.9,percent,World Bank,2024-05-13
1734,6,2023,4,export_growth,1.4,percent,WTO,2024-02-08
1735,4,2022,4,import_growth,0.9,percent,World Bank,2023-03-05
1736,8,2019,,gdp,11100000000.0,USD,ADB,2020-05-19
1737,5,2021,3,inflation,4.0,percent,National Bank,2021-11-08
1738,2,2021,,gdp_per_capita,8518,USD,IMF,2022-05-23
1739,5,2014,,internet_penetration,94.0,percent,ITU,2015-06-11
1740,4,2025,,gdp_growth,6.7,percent,ADB,2026-05-24
1741,10,2014,,ecommerce_gmv,157900000.0,USD,Bain & Company,2015-05-20
1742,3,2011,,ecommerce_gmv,708300000.0,USD,Google-Temasek,2012-06-10
1743,6,2021,3,retail_sales_growth,15.4,percent,Statista,2021-10-29
1744,6,2019,,gdp,237300000000.0,USD,ADB,2020-06-20
1745,5,2011,,gdp_per_capita,40550,USD,IMF,2012-05-22
1746,6,2008,,gdp_per_capita,1889,USD,World Bank,2009-06-03
1747,10,2023,,population,531740,people,UN Population Division,2024-04-03
1748,8,2016,,ecommerce_gmv,42200000.0,USD,e-Conomy SEA,2017-04-15
1749,8,2020,3,retail_sales_growth,4.0,percent,ASEANstats,2020-10-26
1750,9,2015,,gdp_per_capita,954,USD,ADB,2016-06-06
1751,8,2025,2,gdp_growth,4.3,percent,ADB,2025-07-30
1752,6,2020,4,retail_sales_growth,1.6,percent,Euromonitor,2021-02-23
1753,8,2012,,gdp_growth,6.7,percent,IMF,2013-05-15
1754,9,2023,1,unemployment,3.0,percent,National Statistics,2023-04-25
1755,4,2019,,population,31800000.0,people,National Statistical Office,2020-06-19
1756,5,2022,4,export_growth,15.5,percent,WTO,2023-03-01
1757,7,2025,3,export_growth,-3.6,percent,WTO,2025-12-14
1758,7,2024,3,inflation,3.8,percent,National Bank,2024-10-16
1759,7,2008,,internet_penetration,1.2,percent,WeAreSocial,2009-05-30
1760,1,2025,3,gdp_growth,4.3,percent,World Bank,2025-12-09
1761,10,2024,,population,536946,people,World Bank,2025-06-24
1762,3,2023,1,unemployment,7.2,percent,World Bank,2023-05-06
1763,2,2018,,ecommerce_gmv,4800000000.0,USD,Bain & Company,2019-06-29
1764,1,2008,,internet_penetration,10.5,percent,GSMA,2009-05-12
1765,5,2025,,gdp,319500000000.0,USD,World Bank,2026-06-07
1766,9,2008,,internet_penetration,0.8,percent,ITU,2009-05-27
1767,1,2009,,population,231100000.0,people,World Bank,2010-05-03
1768,8,2011,,population,6500000.0,people,National Statistical Office,2012-06-25
1769,1,2024,4,gdp_growth,6.3,percent,World Bank,2025-02-25
1770,2,2012,,population,69900000.0,people,UN Population Division,2013-06-27
1771,4,2024,4,inflation,2.9,percent,World Bank,2025-01-21
1772,6,2011,,gdp_growth,7.5,percent,World Bank,2012-05-01
1773,8,2022,1,consumer_confidence,103,index,Nielsen,2022-05-12
1774,4,2015,,internet_penetration,83.6,percent,Internet World Stats,2016-04-22
1775,7,2022,3,export_growth,-4.3,percent,World Bank,2022-11-05
1776,4,2020,2,retail_sales_growth,7.5,percent,Euromonitor,2020-07-21
1777,4,2008,,gdp_growth,3.2,percent,IMF,2009-06-29
1778,5,2020,3,gdp_growth,4.2,percent,World Bank,2020-12-01
1779,9,2025,,population,65600000.0,people,UN Population Division,2026-04-07
1780,3,2020,4,fdi_inflow,3500000000.0,USD,World Bank,2021-02-26
1781,2,2013,,gdp_growth,5.7,percent,World Bank,2014-04-24
1782,10,2020,,gdp_growth,4.3,percent,ADB,2021-06-23
1783,9,2018,,gdp_growth,4.3,percent,World Bank,2019-06-21
1784,2,2019,,ecommerce_gmv,13500000000.0,USD,Google-Temasek,2020-06-19
1785,10,2024,1,fdi_inflow,1200000000.0,USD,UNCTAD,2024-05-09
1786,6,2012,,ecommerce_gmv,469300000.0,USD,e-Conomy SEA,2013-05-19
1787,8,2022,1,inflation,2.0,percent,National Bank,2022-04-19
1788,2,2021,4,consumer_confidence,95,index,National Statistics,2022-02-01
1789,10,2023,3,export_growth,-5.3,percent,World Bank,2023-11-18
1790,10,2018,,gdp_growth,7.9,percent,IMF,2019-03-31
1791,2,2023,1,consumer_confidence,125,index,Nielsen,2023-06-01
1792,10,2025,1,consumer_confidence,131,index,Mastercard,2025-06-12
1793,10,2024,,internet_penetration,234.1,percent,ITU,2025-06-14
1794,1,2013,,internet_penetration,20.6,percent,WeAreSocial,2014-05-26
1795,9,2024,3,inflation,1.6,percent,World Bank,2024-10-26
1796,5,2011,,ecommerce_gmv,913300000.0,USD,Bain & Company,2012-05-22
1797,1,2021,2,gdp_growth,7.2,percent,ADB,2021-08-29
1798,4,2016,,ecommerce_gmv,5400000000.0,USD,e-Conomy SEA,2017-05-04
1799,1,2022,2,retail_sales_growth,18.6,percent,National Statistics,2022-07-29
1800,7,2012,,gdp_per_capita,803,USD,World Bank,2013-06-14
1801,3,2024,,gdp,258900000000.0,USD,IMF,2025-06-16
1802,8,2010,,ecommerce_gmv,8100000.0,USD,Google-Temasek,2011-04-03
1803,10,2020,3,export_growth,-5.8,percent,World Bank,2020-10-22
1804,2,2022,3,gdp_growth,8.6,percent,IMF,2022-11-11
1805,4,2024,,internet_penetration,176.5,percent,GSMA,2025-06-08
1806,2,2022,2,fdi_inflow,16700000000.0,USD,UNCTAD,2022-08-21
1807,6,2020,2,gdp_growth,3.8,percent,World Bank,2020-09-07
1808,4,2023,1,consumer_confidence,125,index,Mastercard,2023-05-06
1809,6,2019,,population,113300000.0,people,National Statistical Office,2020-06-26
1810,9,2013,,ecommerce_gmv,8300000.0,USD,Bain & Company,2014-04-23
1811,3,2021,1,unemployment,3.9,percent,World Bank,2021-04-28
1812,4,2022,1,import_growth,10.6,percent,World Bank,2022-05-10
1813,8,2019,,population,7300000.0,people,World Bank,2020-04-29
1814,6,2025,,gdp,367900000000.0,USD,World Bank,2026-04-25
1815,8,2023,,gdp_per_capita,2030,USD,World Bank,2024-06-06
1816,7,2012,,population,15000000.0,people,World Bank,2013-05-25
1817,7,2013,,gdp,12300000000.0,USD,ADB,2014-04-13
1818,9,2013,,population,52800000.0,people,National Statistical Office,2014-04-08
1819,1,2011,,gdp_per_capita,2584,USD,ADB,2012-06-27
1820,10,2021,3,fdi_inflow,1100000000.0,USD,UNCTAD,2021-11-17
1821,8,2010,,population,6300000.0,people,UN Population Division,2011-06-04
1822,4,2015,,population,31900000.0,people,UN Population Division,2016-05-18
1823,9,2021,3,fdi_inflow,1900000000.0,USD,World Bank,2021-12-10
1824,4,2022,,gdp_growth,8.0,percent,ADB,2023-05-24
1825,3,2024,3,export_growth,-2.1,percent,WTO,2024-11-15
1826,6,2021,2,export_growth,7.1,percent,World Bank,2021-09-06
1827,8,2017,,gdp,7100000000.0,USD,ADB,2018-03-31
1828,7,2016,,population,15800000.0,people,National Statistical Office,2017-06-24
1829,7,2024,2,consumer_confidence,127,index,National Statistics,2024-08-01
1830,8,2014,,population,6700000.0,people,World Bank,2015-04-15
1831,7,2020,2,export_growth,10.0,percent,WTO,2020-08-18
1832,4,2020,2,import_growth,6.3,percent,World Bank,2020-08-18
1833,6,2020,4,import_growth,10.8,percent,UNCTAD,2021-02-20
1834,8,2022,3,fdi_inflow,161700000.0,USD,World Bank,2022-10-21
1835,3,2023,,population,119600000.0,people,UN Population Division,2024-05-03
1836,5,2023,4,import_growth,4.2,percent,WTO,2024-01-17
1837,10,2018,,population,450716,people,National Statistical Office,2019-06-21
1838,10,2025,4,export_growth,21.9,percent,WTO,2026-02-02
1839,8,2021,2,gdp_growth,7.5,percent,IMF,2021-09-09
1840,6,2020,4,gdp_growth,3.5,percent,ADB,2021-02-19
1841,6,2019,,ecommerce_gmv,2000000000.0,USD,Statista,2020-05-17
1842,2,2024,,internet_penetration,81.2,percent,GSMA,2025-05-30
1843,9,2013,,gdp,45500000000.0,USD,National Statistics,2014-04-03
1844,5,2008,,internet_penetration,67.2,percent,GSMA,2009-06-04
1845,7,2017,,population,16300000.0,people,World Bank,2018-06-27
1846,7,2021,4,fdi_inflow,369300000.0,USD,UNCTAD,2022-02-26
1847,4,2024,3,import_growth,17.2,percent,World Bank,2024-11-18
1848,2,2022,3,fdi_inflow,8200000000.0,USD,World Bank,2022-11-01
1849,8,2021,2,export_growth,19.4,percent,WTO,2021-08-06
1850,3,2024,2,fdi_inflow,10900000000.0,USD,ASEAN Secretariat,2024-07-26
1851,10,2020,1,export_growth,13.0,percent,World Bank,2020-06-09
1852,9,2013,,gdp_per_capita,861,USD,IMF,2014-04-24
1853,5,2009,,population,4900000.0,people,World Bank,2010-05-15
1854,10,2022,,gdp_per_capita,74509,USD,ADB,2023-05-18
1855,2,2022,1,fdi_inflow,16300000000.0,USD,OECD,2022-05-16
1856,2,2011,,population,69100000.0,people,UN Population Division,2012-05-30
1857,5,2010,,population,4900000.0,people,World Bank,2011-06-01
1858,6,2025,,ecommerce_gmv,3200000000.0,USD,Google-Temasek,2026-06-11
1859,1,2023,2,import_growth,9.2,percent,WTO,2023-08-11
1860,4,2023,2,import_growth,5.4,percent,World Bank,2023-08-12
1861,2,2021,,ecommerce_gmv,6700000000.0,USD,e-Conomy SEA,2022-05-26
1862,8,2022,,gdp,10400000000.0,USD,ADB,2023-04-18
1863,8,2024,3,inflation,4.1,percent,National Bank,2024-11-20
1864,10,2022,2,inflation,5.5,percent,IMF,2022-07-31
1865,9,2019,,gdp_per_capita,887,USD,ADB,2020-05-19
1866,6,2023,3,unemployment,6.9,percent,ILO,2023-11-17
1867,6,2020,,internet_penetration,45.5,percent,ITU,2021-05-03
1868,8,2024,3,import_growth,-4.9,percent,UNCTAD,2024-11-29
1869,2,2023,,gdp_growth,6.8,percent,IMF,2024-05-13
1870,3,2022,4,retail_sales_growth,15.6,percent,Euromonitor,2023-02-01
1871,9,2025,2,retail_sales_growth,18.2,percent,Euromonitor,2025-07-22
1872,7,2008,,ecommerce_gmv,10000000.0,USD,Statista,2009-05-29
1873,9,2020,,gdp_growth,4.7,percent,IMF,2021-04-19
1874,3,2019,,gdp_growth,6.4,percent,ADB,2020-05-12
1875,4,2013,,gdp,279400000000.0,USD,World Bank,2014-04-23
1876,4,2012,,ecommerce_gmv,1600000000.0,USD,Statista,2013-05-22
1877,4,2024,,population,36700000.0,people,National Statistical Office,2025-05-18
1878,9,2008,,gdp_growth,3.8,percent,World Bank,2009-06-17
1879,3,2021,4,inflation,3.2,percent,World Bank,2022-03-08
1880,9,2024,,population,67600000.0,people,National Statistical Office,2025-05-05
1881,1,2019,,gdp,780500000000.0,USD,IMF,2020-05-30
1882,6,2021,,gdp,346900000000.0,USD,National Statistics,2022-04-30
1883,2,2010,,internet_penetration,23.5,percent,WeAreSocial,2011-05-25
1884,9,2025,2,import_growth,8.6,percent,WTO,2025-08-18
1885,5,2021,,gdp,416200000000.0,USD,ADB,2022-06-29
1886,4,2020,4,export_growth,-0.3,percent,World Bank,2021-03-01
1887,9,2024,,gdp_growth,5.0,percent,IMF,2025-05-03
1888,8,2025,3,import_growth,15.9,percent,WTO,2025-10-25
1889,3,2013,,gdp_growth,6.8,percent,ADB,2014-05-15
1890,2,2025,3,import_growth,-4.9,percent,UNCTAD,2025-11-17
1891,8,2025,,gdp_per_capita,2228,USD,World Bank,2026-06-02
1892,4,2021,3,import_growth,-3.4,percent,UNCTAD,2021-11-12
1893,4,2023,1,inflation,1.9,percent,IMF,2023-04-25
1894,5,2021,3,import_growth,-6.6,percent,WTO,2021-12-14
1895,6,2025,1,unemployment,3.6,percent,ILO,2025-06-02
1896,8,2021,2,retail_sales_growth,4.2,percent,ASEANstats,2021-09-03
1897,4,2020,4,inflation,4.3,percent,IMF,2021-01-26
1898,9,2018,,internet_penetration,2.0,percent,GSMA,2019-04-12
1899,3,2008,,population,85000000.0,people,World Bank,2009-06-11
1900,7,2020,,gdp,20100000000.0,USD,World Bank,2021-05-05
1901,3,2014,,ecommerce_gmv,781700000.0,USD,Statista,2015-04-15
1902,9,2020,3,inflation,3.0,percent,IMF,2020-12-06
1903,7,2018,,internet_penetration,4.7,percent,Internet World Stats,2019-04-06
1904,5,2023,1,gdp_growth,7.9,percent,IMF,2023-04-16
1905,2,2014,,gdp_per_capita,4651,USD,World Bank,2015-06-25
1906,10,2025,3,import_growth,6.9,percent,UNCTAD,2025-10-17
1907,7,2009,,internet_penetration,1.3,percent,ITU,2010-04-07
1908,4,2011,,ecommerce_gmv,833500000.0,USD,Google-Temasek,2012-05-29
1909,6,2016,,population,99900000.0,people,World Bank,2017-05-24
1910,6,2016,,gdp_per_capita,3009,USD,World Bank,2017-04-04
1911,10,2023,,gdp_growth,7.3,percent,ADB,2024-05-28
1912,10,2022,4,retail_sales_growth,9.6,percent,National Statistics,2023-01-27
1913,5,2025,3,fdi_inflow,8700000000.0,USD,UNCTAD,2025-10-20
1914,9,2025,1,fdi_inflow,1300000000.0,USD,OECD,2025-05-31
1915,10,2022,,ecommerce_gmv,676900000.0,USD,Bain & Company,2023-06-01
1916,10,2020,,gdp_per_capita,61589,USD,ADB,2021-04-28
1917,6,2021,4,unemployment,7.3,percent,ILO,2022-02-23
1918,8,2018,,internet_penetration,3.5,percent,GSMA,2019-05-29
1919,5,2025,1,gdp_growth,5.6,percent,World Bank,2025-05-17
1920,9,2021,1,fdi_inflow,2600000000.0,USD,ASEAN Secretariat,2021-05-20
1921,5,2013,,population,5300000.0,people,National Statistical Office,2014-06-29
1922,2,2016,,gdp_growth,5.8,percent,World Bank,2017-06-02
1923,3,2020,,gdp_per_capita,1515,USD,IMF,2021-04-17
1924,6,2023,4,consumer_confidence,131,index,Mastercard,2024-03-09
1925,2,2023,4,fdi_inflow,18300000000.0,USD,ASEAN Secretariat,2024-02-19
1926,7,2025,,ecommerce_gmv,300500000.0,USD,e-Conomy SEA,2026-05-09
1927,5,2023,4,inflation,5.4,percent,National Bank,2024-01-27
1928,1,2016,,ecommerce_gmv,4000000000.0,USD,Bain & Company,2017-04-03
1929,8,2011,,gdp_growth,6.6,percent,IMF,2012-06-28
1930,9,2014,,gdp,42300000000.0,USD,National Statistics,2015-04-26
1931,5,2020,4,inflation,1.6,percent,National Bank,2021-01-21
1932,4,2025,1,consumer_confidence,81,index,National Statistics,2025-04-20
1933,8,2008,,ecommerce_gmv,5000000.0,USD,Statista,2009-04-07
1934,2,2009,,gdp,287000000000.0,USD,World Bank,2010-05-28
1935,8,2025,2,consumer_confidence,114,index,Mastercard,2025-09-12
1936,3,2024,1,inflation,7.2,percent,World Bank,2024-06-02
1937,1,2022,2,unemployment,8.0,percent,National Statistics,2022-08-15
1938,9,2024,3,unemployment,4.7,percent,World Bank,2024-11-25
1939,5,2020,,internet_penetration,281.1,percent,Internet World Stats,2021-04-23
1940,4,2023,4,inflation,4.4,percent,National Bank,2024-02-22
1941,9,2024,1,fdi_inflow,2700000000.0,USD,UNCTAD,2024-05-01
1942,5,2009,,gdp_per_capita,38787,USD,World Bank,2010-04-30
1943,7,2021,3,retail_sales_growth,10.5,percent,National Statistics,2021-10-16
1944,2,2022,4,gdp_growth,4.4,percent,World Bank,2023-02-05
1945,7,2024,4,consumer_confidence,127,index,Conference Board,2025-03-08
1946,10,2014,,gdp_growth,6.6,percent,World Bank,2015-05-09
1947,4,2022,3,gdp_growth,6.7,percent,World Bank,2022-12-13
1948,2,2018,,internet_penetration,36.5,percent,Internet World Stats,2019-05-21
1949,4,2022,,gdp,423000000000.0,USD,ADB,2023-05-18
1950,1,2010,,population,237600000.0,people,World Bank,2011-06-24
1951,3,2025,4,import_growth,-0.5,percent,UNCTAD,2026-02-25
1952,8,2011,,internet_penetration,2.6,percent,ITU,2012-04-16
1953,1,2016,,internet_penetration,22.1,percent,GSMA,2017-06-19
1954,5,2021,1,gdp_growth,9.0,percent,ADB,2021-04-25
1955,1,2012,,gdp,633500000000.0,USD,ADB,2013-04-11
1956,1,2021,2,unemployment,3.2,percent,National Statistics,2021-07-15
1957,1,2022,,internet_penetration,68.0,percent,Internet World Stats,2023-04-07
1958,9,2019,,population,60400000.0,people,UN Population Division,2020-04-19
1959,7,2024,1,fdi_inflow,820600000.0,USD,OECD,2024-05-12
1960,8,2020,,gdp,11900000000.0,USD,ADB,2021-05-28
1961,3,2012,,gdp,115900000000.0,USD,World Bank,2013-06-13
1962,6,2015,,gdp_per_capita,2211,USD,ADB,2016-04-01
1963,5,2024,4,inflation,3.7,percent,National Bank,2025-01-23
1964,4,2013,,gdp_growth,5.1,percent,ADB,2014-06-10
1965,5,2023,2,inflation,1.8,percent,IMF,2023-08-12
1966,10,2014,,population,415268,people,UN Population Division,2015-04-19
1967,6,2022,4,consumer_confidence,130,index,Mastercard,2023-01-30
1968,6,2021,1,export_growth,22.1,percent,UNCTAD,2021-06-03
1969,6,2021,,gdp_per_capita,3879,USD,IMF,2022-05-31
1970,7,2025,3,fdi_inflow,614300000.0,USD,ASEAN Secretariat,2025-10-24
